sample,condition,ARNTL,NPAS2,CLOCK,CRY1,CRY2,NR1D1,NR1D2,PER1,PER2,PER3,DBP,TEF
GSM475678,non-tumor,5.42567868347784,4.29015599552915,7.96029317584438,9.1687502029537,7.87249120687774,5.9529873528401,7.0372275580004,8.32994110353267,7.34089974614948,5.69767761973246,5.11087144761898,6.03710612303986
GSM475679,brioche,5.8029515332013,4.52688309811513,7.95014532405292,9.0309585178114,7.17109554902655,6.1906036002715,7.51798212474674,8.33703655221246,6.93496806538759,5.3991535365495,4.88495699114174,5.51896647467684
GSM475680,non-tumor,6.84351348232264,4.50232207807579,7.26871833015629,9.56331191749524,7.52705953219746,6.51604741631847,6.58126946549987,8.2890486251076,7.26392964007929,5.1294565497083,5.42734281112127,5.52592414221369
GSM475681,brioche,6.19067106466581,4.81317474681977,7.5554882020681,8.67363106926364,6.92015834774363,5.9771613564328,6.51535435671173,8.43153268897297,6.44746358937178,4.54098933459511,5.06606060009471,4.87552011879982
GSM475682,non-tumor,5.62994895644096,4.10524288325313,7.85433747563087,8.45576165762995,7.9920949525434,5.73879793364428,7.3449460305178,8.37404477773427,7.22857570267052,5.62609986097955,5.42013333244396,5.96398235323662
GSM475683,brioche,5.92241586186706,4.12874121087248,8.14767080367921,7.81380842430858,6.64517877883149,6.81331919533045,7.26266307333912,7.33653808422795,6.65560854883976,5.68938669278071,6.18643040164384,5.50771114471806
GSM475684,non-tumor,6.5160462624768,4.04941211749505,7.59487175408482,8.19698828068262,7.21060956813705,6.02641636297864,7.8583417341784,8.21085343284643,6.64122219626522,5.73273987884991,5.65727742222294,6.1175267425086
GSM475685,brioche,6.42865671786427,4.77171805218884,7.29067242191103,7.64223550759114,6.88147387256724,6.58345499444799,7.50345747302226,7.76121514490252,6.21240816792378,5.05620697841364,6.40814109545698,5.85377518366281
GSM475686,non-tumor,5.92067039482549,4.54164997644497,7.81481380227454,8.45763980371476,8.08118223068398,6.4635269965665,7.37648452711166,8.57359283329878,6.71111951509329,5.39708221374618,5.65802771419786,5.83640427183045
GSM475687,brioche,6.49610274477972,6.14907569533291,8.27920958646881,8.39777639475843,6.64991998298931,6.28159047786943,7.57530882907093,7.19761184942892,6.76340761110933,5.43743994926201,5.9412698743053,5.45592001446373
GSM475688,non-tumor,6.90761906707113,4.97969569390093,8.10437608554797,9.24196398566762,7.29247068475467,7.35533591115611,7.22252172018643,7.67468826554128,6.6457758618827,4.76402484141032,4.94243481582117,5.61615393238601
GSM475689,brioche,5.95820910833247,7.04040594929209,7.78355783653838,8.43213338340027,6.16055257945544,6.91439595255125,5.7089943612908,7.15170781005825,7.06359112972724,4.9793293140778,5.26912790494533,5.82945450912911
GSM475690,non-tumor,5.62358260363441,4.04406539099475,7.74992295749439,8.84674551933517,7.9697499913707,5.68419355290047,8.01922279489513,8.77213140564813,7.99641853110443,6.27878364787827,5.40246627872684,5.90138900546279
GSM475691,brioche,6.20132992493008,4.60008932039859,7.46898325638742,8.22839361746845,8.27041195158291,6.78481714268112,6.78852968398633,8.76379861589635,7.31738292656573,4.82389974478231,5.66817758383705,5.90472980359838
GSM475692,brioche,6.19266766623289,4.20918314230842,7.55838167330913,8.40924392450802,5.9764831191198,6.15216149167819,7.41605850738025,6.37308377933395,6.41358416814352,4.87830510780606,5.82547438436551,5.50830375651184
GSM475693,non-tumor,6.05824321759087,4.44408541604314,7.7094313978736,8.91400840565345,7.94657938760197,5.99963518246786,7.35866473041792,9.00232521508833,7.46379253058884,5.49225050111299,4.89549767160323,6.10622333518549
GSM475694,brioche,5.87344844453838,4.60307231898152,7.4876445225371,7.63688364794747,6.23169667159974,6.53225479313881,7.18842296537222,7.32936994474808,5.81597915968979,4.86348544590787,5.83410176188031,5.38469103570978
GSM475695,non-tumor,6.30134541311488,4.30697426695127,7.75902211924444,8.70104052761372,7.89483560689476,5.62646019434285,7.66679137066248,8.53665806616266,7.16675922368505,5.47401855823502,5.43150942414192,6.13697793235675
GSM475696,brioche,6.34120714839841,4.40609046638951,7.06470293848304,7.01259515096534,6.37996905408038,5.97590115186446,7.27151862469118,7.45356958062616,5.83234958248494,4.6437808662325,5.41247405097735,5.66748667618964
GSM475697,non-tumor,6.62298582561085,4.41739536170138,7.75694297941933,9.41332444638203,7.61434698807788,6.31434986209026,7.22372149875192,8.77099693595544,6.97680545280486,5.14982881445248,5.06452635344319,6.1476397347402
GSM475698,brioche,5.76873679658352,4.89964923886333,7.69881264412349,8.09262871868428,6.86270108073121,6.41022738493955,7.85132810198966,7.28909162062672,6.57150747764301,5.19934015822297,5.46669531536779,5.50259857286969
GSM475699,non-tumor,6.78214688018006,4.78775681232981,8.11610969976361,8.54762256276101,6.86212530500849,5.27239758407944,6.2865102351246,7.49976992720803,6.10574228013586,5.02596231842074,4.68337842282597,5.74547760703223
GSM475700,brioche,6.10162217405017,4.5348246577691,8.78362403033976,8.20146925077719,6.47812992279068,6.08826681737836,7.16369987666863,6.97921792980103,7.17170107531204,5.05848463541593,4.51242609443942,5.69001950955659
GSM475701,brioche,5.73924795896095,4.51181219535668,7.61948831867659,8.66796624584001,6.33291815542129,6.07316038052424,6.42144868083802,8.07792360668984,6.64983451436418,4.44069430093002,4.58006472939979,5.28740094230839
GSM475702,non-tumor,7.0698320983902,4.76758509947734,7.69585367324873,8.8623032639636,7.62800362626355,5.49051458707728,6.53734121991977,8.82165615179217,6.88252424865601,4.96609156281042,4.66398606498425,5.69451420604377
GSM475703,brioche,6.62910241934822,4.40683931909857,7.69938063241481,8.68311837173781,7.16002183310454,5.82846461572525,6.58206166613132,9.07732931906685,6.72849425799386,4.3949426001778,5.15700428400773,5.38965066486064
GSM475704,non-tumor,6.37210608027571,4.29719368350765,7.60248683966902,10.296555357469,6.81628568489496,6.326827591071,7.65630094315283,7.46837427298644,6.63776652195834,5.85047991926502,5.15499185002706,5.68424174296594
GSM475705,non-tumor,5.90571548673542,4.29926385187621,8.08490362435139,8.43567308787592,7.67103341601693,6.67427615474898,7.05430626560783,7.83562747873097,6.51410959012371,5.95144542864198,5.98999043988925,6.13035144485078
GSM475706,brioche,7.04756874170339,4.62654999188333,8.20955618914864,9.17141882800877,7.60013578236528,6.5427053608183,7.34590606162356,7.66490793749412,6.97373630908722,5.19336781898817,5.27599398811959,5.58216145987529
GSM475707,non-tumor,6.72344391756471,4.47554221459519,7.645438297143,9.60437468401311,7.69324523747229,6.22162922138308,6.4566244824101,7.94986228735244,7.17374761220736,4.95266535422904,4.34243631334523,5.47961929143356
GSM475708,brioche,5.56305513054418,4.747663291572,6.99435752735731,7.50756080378138,7.56499516257787,6.55899873086051,6.58436526711565,7.87308078615772,6.26559199419397,4.88960473851712,5.53056768194812,6.25555213661997
GSM475709,brioche,6.06619567671644,4.86427749252206,7.20347217022087,8.04010405331326,6.8396865403932,5.95940561242971,7.60861815836874,7.36710596170684,6.51724854177534,5.89995169849549,5.54768753024639,5.57275779127667
GSM475710,brioche,5.80763659024551,5.0520717414645,7.21099868469991,7.78413410050613,6.67040326646872,6.80972921849522,6.39901460419176,7.52903782894129,6.11555120893102,4.53532211018641,4.99880189784821,5.4707189937611
GSM475711,non-tumor,5.930958861111,4.26653416378675,8.15836652307286,7.57457834697868,7.75952094328087,6.74524353653493,8.51754620206276,9.2328867669877,6.95200844246343,5.96157952046076,6.47855741610502,6.43202025969619
GSM475712,brioche,5.87352239105494,4.55751729199166,7.91182062836928,8.02362268665414,6.84504775002473,6.86484032729651,8.08557938210261,8.93258383692193,6.20646447491855,5.62648318847435,5.51996575014952,5.69174591231052
GSM475713,brioche,6.31505786080703,5.49945782767219,6.92901229220053,7.86202782141892,6.41441854482322,7.61876767641263,7.55596476922815,7.55645422876032,6.06261735679982,5.80681947018079,5.60338550857827,5.74084517818622
GSM475714,non-tumor,6.15731242322245,4.13771542319561,7.87851540922568,8.76332884623625,7.46118937782613,5.70956390619721,7.08107889551993,6.80170985836048,6.6950009016263,5.59233071408984,5.16641293682791,5.80366748965218
GSM475715,brioche,6.25564203833395,5.20935735210965,7.00637475053781,8.2103147747107,5.93240676876973,6.05657355087864,7.06614828478539,7.51918639318411,6.52371036651063,4.82282650212233,5.2581494117715,5.50318337901863
GSM475716,non-tumor,5.40746145108879,4.48557174835055,7.54688353376932,8.92372426638407,7.84953044129023,6.26871407806838,6.80310913710835,8.53271810457252,7.74510189355187,5.70737593280149,4.90914146608989,6.06250079272288
GSM475717,brioche,5.06521768953675,4.25226073888843,8.83006202812587,8.91139850888739,5.71425419044974,6.38870893216451,6.5875254098227,7.29592856907946,5.4531861623149,5.14694535959729,7.23195293124882,5.74817205621242
GSM475718,non-tumor,6.68131994444947,4.61937235550161,8.07041724274484,8.56981212124616,7.68822992796286,5.6610083286048,6.49088146844838,7.3021181578664,7.54150400919775,5.23227108361526,4.54357780185129,5.42868243318274
GSM475719,brioche,6.31283304876041,5.28852897156405,7.11437053412347,7.70654281690014,6.63337538615728,5.84774733468498,6.35388375402601,7.06067478448556,6.57220589819363,4.92197381593985,5.17825093616228,5.46424959181836
GSM475720,brioche,5.83584464651246,4.09633106729045,6.65552293003388,8.39564864339263,6.66417361852568,6.20078352734951,7.3207777212713,7.03793317363661,6.07395170733519,4.51653509895733,5.57534780865232,6.24623438888625
GSM475721,non-tumor,5.55838465881678,4.2105082027269,8.12659072032286,9.34733908096004,7.95908508835668,5.96704707361876,7.85299175435634,7.99922588964578,6.87916507448097,5.58688003110204,5.36450320370832,5.96106075416744
GSM475722,brioche,6.0127712377925,4.27749341700444,7.25961322672977,8.61760433923511,6.50544720396493,6.06569271466607,7.54679932974116,6.80856662110238,6.10593416648719,4.84192101271232,5.34335842556404,5.45393402884354
GSM475723,non-tumor,5.74564914393995,4.18985973591809,8.15115930915228,8.91892393707458,7.53340124531714,5.96947063765458,8.32482386565011,7.97855816106609,7.00334349063725,5.2704002759103,4.99324412790127,5.610910633242
GSM475724,brioche,6.58569522907354,4.58278612378242,7.44358689892036,7.97664680320493,6.34239323337812,6.48606551898844,7.47057598108185,7.08635117935396,6.08886887223199,4.87619301511624,4.70305044096601,5.48750473770693
GSM475725,non-tumor,6.363542227824,4.3610150001054,7.81984791696622,9.2776204702162,7.4536238754931,6.26400277291365,6.94626532351136,8.0228234102089,6.87966700269304,5.68579382004294,4.73360809771821,5.89943717884867
GSM475726,non-tumor,6.29858544096898,4.23416622120188,8.05464098474808,9.44300940052348,7.91662106905324,6.29205247745776,6.6985330112074,8.10224311663525,7.38943251127525,5.54722398020772,5.03935946460221,5.97922803064026
GSM475727,brioche,5.80471212815336,4.21726230519784,8.36624430697598,8.4445165202508,6.98752558651183,6.39864107508198,7.46780047231713,6.39117543643717,6.64874115950383,5.89509647607454,5.96983313758565,5.89131499608895
GSM475728,brioche,5.82577098456465,4.47803029918153,6.70097049913973,7.8000563187181,5.65676728022407,5.91201405428387,5.85628434447066,6.51512454621878,5.77845339662289,5.03973002963406,5.22422703103943,5.50795443702632
GSM475729,non-tumor,6.50820247769252,4.31593616791886,8.61475593661834,9.32855282296701,7.09561445893001,5.87924448864456,7.77899720677389,7.09522270940088,7.10884165462666,5.65575262181109,4.21994898901265,5.70843723738642
GSM475730,brioche,5.40290895868298,4.9772074332997,9.55009967913152,8.54167200127409,5.89042483547945,6.36593151120326,8.16985194591848,6.47867601827219,6.89376825917914,4.97139914704397,4.05434306788092,5.76256060643847
GSM475731,brioche,5.55523980156192,4.43700356910598,8.66468091787908,7.5700880873425,6.18992322631625,6.33873149474484,8.16272448563387,7.09796874341521,6.10816027006299,5.58376010086847,4.77199508780246,5.95337560751021
GSM475732,non-tumor,7.12764115954601,4.93193937529176,7.94176551495657,9.33030980059079,7.89113369003383,6.04820314829571,6.23540558665998,7.71837999269657,6.92472001329211,4.56039869514813,4.46944823969571,5.61831679261276
GSM475733,brioche,5.84244081830822,4.38302027131669,6.88817253707348,7.70773137554949,6.42731775862133,6.28161598474397,7.63593235276279,7.14083418000543,6.21146066597612,4.57061328848342,5.4500977128035,5.9240448916027
GSM475734,non-tumor,6.32281491862813,4.2115847591851,8.52567742855422,8.85438486602143,7.40731325967712,5.64095038904839,7.58970669152102,8.53390075845019,6.75519244948578,5.47612140456118,5.02497998600894,5.75075770062247
GSM475735,brioche,5.79760797027069,4.71142447136592,6.85792357166641,6.98673530081572,6.96652603304363,8.30984596608046,7.96013212464177,7.76349064716957,5.69058487068024,4.83277875653377,6.77403574276504,6.19099441923864
GSM475736,non-tumor,6.65561125326491,4.40534661738704,7.85672911322433,9.40156784236286,7.86851830471771,5.96263077832693,6.69618702360233,8.35040537095249,7.19499357947146,5.36785504114762,5.13592984999076,5.6184733226029
GSM475737,brioche,5.35172558202686,3.955908491256,7.13551691536872,9.02400578430925,6.06969661462291,5.87684879540391,6.9827197164657,6.9494925223224,6.15542582670621,4.48651344454337,5.90025177172145,5.39810401918109
GSM475738,non-tumor,5.96669541882569,4.01169734874771,7.86306605166182,8.71116995537257,7.32612033256348,5.36085878797776,7.63180111475598,8.1131088728275,6.51296999011723,5.88419447717212,5.30771779881534,6.1225224150951
GSM475739,brioche,6.09613825932778,3.88688073902047,7.79619101198625,8.52714026285069,6.32785705359807,5.95831347137898,7.95509275051105,7.05319603431713,6.22382493738794,5.33608989108546,4.84508133466454,5.5540639758786
GSM475740,non-tumor,5.54847405566486,4.0817464209252,7.87281099271327,8.58803394398773,7.62006162642084,6.16704608184876,8.67972599013704,9.14084231256319,7.43835808232754,5.70279799474614,5.29037473763891,5.96647491032847
GSM475741,brioche,5.10607505968045,4.01532801251984,7.1518807180602,9.01778539998156,7.87188264798552,5.59293383073435,7.68515462581325,6.99507689857495,5.8497574146561,4.41656227153762,5.4009798041125,5.3186037917506
GSM475742,non-tumor,6.4293582676908,4.35688250984929,8.00417327626454,9.15233413136607,8.06269121966339,5.60603861902782,7.85193462403553,8.43395602602249,7.48176453543288,5.55010227965446,4.78974042886426,5.9003241169573
GSM475743,non-tumor,6.55110619898595,4.39142576746339,7.6946988862835,8.0174706893629,7.38703299607141,6.23105456531939,6.34921853671472,7.42564724980867,6.35256853797597,5.07621676761722,5.61577512331272,6.0681216124887
GSM475744,brioche,7.20425444925466,4.88714706280373,7.29508093756406,8.07022960979277,6.48275570554618,7.60593313306842,7.93155403612829,7.5330242456354,5.97939560393468,5.88763820523248,7.95344243886859,6.08386881454117
GSM475745,non-tumor,5.04477414977591,4.13508677951147,8.03083548675861,8.08425510202528,7.73390615041233,6.33163975562332,7.5939813039443,9.16510830746442,7.12094895542145,6.16997510696406,6.25695004662396,6.0847970709606
GSM475746,non-tumor,5.7778085473921,4.07649145941329,7.44352193437471,7.97574957380281,7.4396028193999,6.11730888199071,7.64719139093911,8.32275489182549,6.69446160973515,5.38420437473215,5.62067039080104,6.18204532612129
GSM475747,tumor,5.82195475319149,5.12718277986393,7.58756409136807,8.11519431006191,7.3082405976487,7.40809979429446,6.95302960378136,7.97920366319072,6.31026101713626,4.71939966667044,5.99167598300902,6.04583519958487
GSM475748,tumor,6.34235082266807,4.50634328051102,7.81579415589084,8.26894581598726,6.10241352143255,6.39100559139677,8.01738299725511,6.72975004676326,5.74876823765273,4.8809410960884,5.32618001275217,5.89127396296535
GSM475749,non-tumor,6.79562243297673,4.67061386515694,8.30503239874938,8.72344549874143,7.39009293881552,5.63605109266006,5.97197560534937,7.32246074956044,6.03120041524607,4.91926743294052,4.65960916386226,5.82986967102073
GSM475750,non-tumor,6.23967879881679,4.66287397595331,7.87353680558398,7.97267401070842,8.25511154320107,5.50207056840835,6.63500829004895,8.34261489905757,6.49069427038842,5.33322612017942,5.14660516946202,6.05842149701646
GSM475751,tumor,6.56708655849707,4.63269542099062,8.28941876336877,7.5010766003448,6.66624596542085,6.19256357376156,7.74247991341719,7.2394057799477,6.21155183826416,5.13095913389392,6.91226781723235,5.77517227174645
GSM475752,non-tumor,7.16767145830479,4.36191443909272,7.75079213784651,8.23965516579762,6.43080572809382,5.45169044029283,6.96367221032834,6.71521090469231,6.26802845469076,5.06455881528519,5.26556727416505,5.68420538343542
GSM475753,tumor,5.75668147145922,4.76818372749988,8.40078589254338,7.70280606253418,6.13138405199866,6.37239778577341,7.76895879578642,6.4775698064542,6.3311504233319,4.5953224108269,6.27390788550738,5.31779651347855
GSM475754,non-tumor,6.96900893154322,4.29128364285221,8.14023751575972,8.6289368420306,7.4342237983515,5.91174509394112,7.04953002105072,6.81812579319438,6.86719235315473,5.29396764216989,4.95676562053936,6.12740417943861
GSM475755,non-tumor,6.69762398830873,4.44436381543165,7.94382189339375,8.74999113527486,6.66022492345798,5.76191551882465,5.93677016220132,7.52356166550186,5.91571114659833,4.68396480460186,4.92497298217505,5.12919508092903
GSM475756,tumor,5.7205889242595,4.72336618191487,6.79935743084149,7.7650413948123,6.64117305415711,6.15583645059863,5.77657934633339,6.76171847793559,5.80446817077875,4.58833677794157,4.88715443443583,5.75105825647891
GSM475757,non-tumor,6.23218253597104,4.21002909161058,7.65617953651105,9.31721379062184,7.53404500814453,6.09050353113361,7.15093130821486,8.25702515723213,7.50519429427837,5.4871204639396,4.87811339360417,5.99022075809097
GSM475758,tumor,5.46556809702163,5.21083023715246,9.02629542609066,7.76480997419215,5.97536401389732,7.25290839839778,8.04187577805167,6.85669290308386,5.98749244223877,5.09063551543785,4.96408998482484,5.70361168840069
GSM475759,tumor,6.21773531266573,4.41815089841477,8.25736034422791,8.13046031448168,6.66054120314215,7.76433852264909,7.76700268539232,7.29296929069332,6.27658811716088,5.2780978543514,7.07701405387295,5.78510249018425
GSM475760,tumor,5.78718637479731,4.87602566046252,8.09530919846143,6.82654140539645,6.67192694959692,7.58285258235654,6.9007764780932,8.14546721883856,6.17823036691134,5.35125311223031,6.78637733058969,6.07870137259084
GSM475761,tumor,6.17559593803123,4.67858899936508,8.3018644832209,7.58325040638141,6.22720554293034,5.74152812743403,7.77933444303254,8.34861708592959,6.327433571114,4.87225796822865,5.6251662803265,5.55008096862681
GSM475762,tumor,6.631995367064,5.39671396382863,8.05483061689657,7.99949298810775,5.84819384683086,5.85463150293604,6.399091416814,6.79396190852106,6.63092087189511,4.41688917470764,4.65738873858973,5.22894760083348
GSM475763,tumor,6.07261671170559,4.90024642428674,7.27846605179499,9.01270639559498,5.46753724108185,6.84196722587945,6.17944472001155,7.14151640229331,5.89062378296875,4.79538496926214,4.59146567786699,5.4740655557019
GSM475764,non-tumor,7.28088391790424,4.85294621437054,8.11793506548413,9.51390196864736,7.62633956905585,5.47597386066121,6.64590752802329,8.55401795123614,6.96102633128419,4.81749268709702,4.65187643023503,5.4889546122802
GSM475765,tumor,6.73401023254836,5.29426622993227,7.65575589870122,8.39091929000504,5.97467860937324,5.72010025711402,7.33191640913751,6.5882546749314,6.59903710832951,4.72996621052877,6.48705822348207,5.30099948840124
GSM475766,non-tumor,6.65009766454876,4.25817961421921,7.69232257206402,8.43079444920798,6.74716693324107,5.73464687287244,6.71142400108293,8.02009594885102,6.55847943460945,5.08349195215507,5.09464405971221,5.36434937991176
GSM475767,non-tumor,7.09229930746039,4.13814496411622,7.9557161826054,10.0039536470641,6.91430929621109,5.52746232539491,7.09219994609057,7.02740617224993,7.15417436016262,5.32308543493862,4.15177781767037,4.87576910045413
GSM475768,tumor,6.1520452544291,4.52333117850784,7.16037149789249,7.15782022218731,6.49804061492024,6.4382220437813,8.00098236478262,8.28094908555693,5.84900932595337,5.01515872402973,5.30379180430003,5.55777212793656
GSM475769,tumor,6.01101752285442,5.41478430306442,8.35537136942358,9.4355189160807,8.15424398990636,6.7191894130978,8.64026988135462,8.52834167513362,6.99493201052275,5.8294706748487,6.60530316737443,6.17285413469207
GSM475770,tumor,5.5380091872502,4.68884354733492,7.39027894695921,7.991066964018,7.08468954077878,6.16922607500373,6.58007858715063,7.60063340080033,6.38060875346669,5.14571257603189,4.79861799714822,5.26871323900271
GSM475771,non-tumor,7.17669255572669,4.64057233594859,7.70322790056244,9.15254150346655,7.48558351547598,5.8576792565744,6.38697373120137,7.2552518629746,6.94512983303009,4.93925517237686,4.93446621794061,5.45403105385144
GSM475772,tumor,5.71584687426875,4.82792593167685,8.04641344206223,8.42583743136917,6.06241954338709,6.30489953670543,7.33044096794991,7.28521195146286,6.61187297697006,5.03942630954856,4.98121461260689,5.62997838113817
GSM475773,tumor,5.83834845925268,4.11507132660233,7.6216225526336,8.57552024541386,5.79062453022251,5.76705473502121,6.93922764020844,6.81820920618684,5.6157330666942,4.83244827302521,4.85940534743273,5.27393446378659
GSM475774,tumor,5.69818504698965,4.23371072686175,7.93399217740547,8.26588739698781,5.96489347747841,6.18334593378312,7.53454548814442,6.85485282569538,5.32753802812098,4.95207670905302,4.9469539264698,5.23349949072383
GSM475775,non-tumor,5.32698530917234,4.0872994160561,8.07076654696602,8.42061533452141,7.90637264452308,6.21197865148357,7.87781938492236,8.09980759626857,6.61600499197075,5.92280955891944,6.04981331629024,6.24301212440425
GSM475776,tumor,7.65160060969649,5.73361528512026,9.0040309033038,7.6720268751097,9.98971571837457,6.80145463541112,7.95470233887669,7.51366555878505,6.62646660949583,5.61044057645019,6.05183912276737,6.29448014992442
GSM475777,tumor,5.61388139534378,4.17247390647302,8.27101616190736,8.2386532119825,6.17950717911704,6.13966408454538,7.05870812736907,6.73041486129475,5.51354905708049,5.42829848996652,5.23882396508903,5.51546698557875
GSM475778,tumor,5.31156652305746,4.28186706913816,7.93462699561823,7.5886403053648,6.78400902716263,6.35443550029168,7.36829747165504,7.74990185238775,6.60432871282587,5.40373178444952,5.79486971449084,5.76954757409637
GSM475779,tumor,6.17535260318084,4.40044570415734,7.39954459105512,7.2416879967103,6.50557195612409,5.60225148976692,7.43937817964511,7.69660445642348,6.10994955547126,5.31853392469293,5.65759665910818,5.76749251103105
GSM475780,tumor,6.63306683181772,4.30708017921655,7.76104270533312,8.54875529305444,7.361061527125,5.87540239243833,7.23107088444219,8.05101729140906,6.58988815526246,5.51819790218962,5.41856735692201,5.95104945870572
GSM475781,non-tumor,6.26731424010003,4.48533273291554,7.57441865144866,8.23218248000461,7.1247647133013,6.04965415828897,6.06838705361687,7.33589109164204,6.44943984703167,4.77941954928308,5.24029338865244,5.70014533338927
GSM475782,tumor,6.1677347873963,4.57118150535928,7.94740327778849,7.50052879342119,6.65809374504354,6.68368849235742,6.23291778140803,6.34735363561729,5.635976299354,4.50044873721247,5.74479955847494,5.89411266119346
GSM475783,non-tumor,6.87606939574755,4.1042158364128,7.68221002444635,7.92124730654956,7.49720377618447,5.64535155460899,7.09405565779818,9.08713855117385,6.44801434464754,5.2852451819854,5.58984383508838,5.89594248464657
GSM475784,tumor,6.56324566012624,4.61902548267057,7.52660721089033,7.74186911091891,6.41194969909936,5.51671732652888,7.37681074193023,7.97233282752413,6.5281361196176,4.80252028370209,5.82952340877011,5.59089093457073
