sample,condition,ARNTL,NPAS2,CLOCK,CRY1,CRY2,NR1D1,NR1D2,PER1,PER2,PER3,DBP,TEF
GSM254625,tumor,8.122891467417764,6.09845692903974,9.210107068344445,7.726752731631613,7.0320946751649585,9.698090185731383,6.928958068774092,9.025211614890448,7.211012321066502,7.882222721972175,7.288356061017707,4.9068375007097815
GSM254626,non-tumor,8.013302265367068,5.948098908695585,9.535261268151274,7.618043029586643,7.787103085292893,9.601023247818533,8.197956387676955,9.709535746677707,7.457925989276927,8.25631542022414,7.323396491582827,5.06832348333153
GSM254627,tumor,8.190200475908016,5.9151565327389495,8.978303960863647,7.758636144668858,7.51173989838319,10.067896554569666,8.356143382067325,8.905985568952767,7.283986869568479,8.042657316952832,7.411161863689086,5.847387450664795
GSM254628,non-tumor,7.392792099702706,5.733545810561907,9.403424411471358,7.309768353257407,8.143841839642501,9.830739167754855,9.016147509610391,9.9667847228621,8.016572440899587,9.662422133473243,7.544039028051996,5.132027868058598
GSM254629,tumor,7.317912012968761,5.927846207794221,9.366202623249249,6.619566024875715,8.109476826130502,9.936666284555084,8.356035965916744,9.859885902913684,7.813341273859164,8.54742451884695,7.5094176485283395,5.568320388642202
GSM254630,tumor,7.733145764693075,5.859094983106067,9.31954370755987,7.2335455955983186,7.489060936708072,9.81770957000386,7.920821213104078,9.081275353416213,7.302907131975228,7.763687589925003,7.680422593389188,5.239229798437124
GSM254631,tumor,7.970319412635664,6.20617970383382,9.310681354109455,6.54196134231814,7.475177261451081,10.139677965491238,7.4477410745169745,9.149135257364017,7.142748901974508,7.589407800056268,7.3318672016215745,5.6359065002623385
GSM254632,non-tumor,8.116822513244976,6.107556968635436,9.359069353645788,7.273360280183373,7.396739637523326,9.567409988158524,7.163569217736874,9.057968116129471,6.984999398453441,6.7238957695121275,7.317578259399032,5.292170876725121
GSM254633,tumor,7.883468772286643,6.354682863190012,9.461580449239182,6.646359082673121,7.1949877777445534,10.52678968241078,7.745748972171522,9.363021323648374,7.1215380436717375,7.431283257207567,7.562078841314871,5.600943604693368
GSM254634,non-tumor,7.985903677308957,5.9628041529710085,9.281799002709201,7.230766861245467,8.079645104115336,10.033001615223386,7.412752935060646,10.049557555822814,7.274021914953287,7.95666466238922,7.640558901358304,6.000894619014175
GSM254635,non-tumor,7.555803285613456,6.0914336824802335,9.335263304549686,7.035600916971275,8.609581993482571,10.254068311069588,7.632659116003335,9.857728853426105,7.624557963376319,8.583894745407155,7.9522204162647405,5.631844754464134
GSM254636,tumor,7.348286749301867,6.184820249989125,8.698856075130445,7.393190967645797,7.736820374964206,9.838798122144887,6.977078960862105,8.586343395008454,6.588151152855908,6.876253537679276,7.796156252137084,6.019926198538025
GSM254637,tumor,7.361478558489925,6.198989277636798,9.518781475672604,6.955346748194428,7.425226393996853,10.035538888827062,8.745736164658204,9.09691801739281,7.38339600426448,7.624978824984516,7.302901881456071,5.373047908871342
GSM254638,non-tumor,7.505388902619013,5.983029623539065,9.51261327866632,7.181185649490319,7.914668205102266,9.769615467274564,8.105119300767413,9.399422804201983,7.328517271243518,8.403643129110689,7.760658685305383,5.500999438772562
GSM254639,tumor,7.819012584343789,6.4562705720606655,9.34335590076777,7.172366970647829,8.30866448481633,9.789189306132773,6.973775285364962,8.8444047725102,7.012885675400099,8.656638961975535,7.963193379908615,6.121274531000262
GSM254640,non-tumor,7.389098149895841,5.9910002723416405,9.30485371623673,7.581551127853718,8.10233591523957,9.741357554213105,7.873915135065198,9.944057722836833,7.911221749353813,9.5729777309776,7.472490471325322,5.802655227102801
GSM254641,tumor,7.73012392961143,5.951228659889578,9.634970634867459,6.933718415681678,7.529879243056704,10.18104224939074,9.736309688961201,9.4444983905278,7.3203149459989945,8.58537776749832,7.867082291244705,5.284522315948753
GSM254642,tumor,7.927775244236016,5.7400173411928535,8.879850568031662,8.448015761746259,7.26379538295905,9.682465637894719,8.300639305048492,8.731800840379695,7.454468966621786,8.405016907902079,7.3755443706354535,5.448851097892115
GSM254643,non-tumor,7.38387524513938,5.908344937529655,9.339753887059649,7.194241758304286,8.131982784788306,10.010945322682726,8.687295183370734,9.833228374235322,7.697562705551691,9.792269131517306,7.576433519764269,5.247242518509753
GSM254644,non-tumor,7.272759050481817,5.940185169237427,9.805062579992532,7.859836707081527,8.43476582902559,9.753211341443397,9.16358426561699,10.182880775587389,8.349949894428184,9.06812134098463,7.559179962528768,5.36827708941336
GSM254645,tumor,7.381086479102258,6.127308550713032,9.626402098228803,6.847067969878679,7.778552408026488,9.820206096824174,8.42022860692266,9.263923714604372,7.074459892123951,8.194775586113943,7.720742014420754,5.815299225971696
GSM254646,non-tumor,8.247160595342763,6.112085870899931,9.53738477261513,8.941620123605595,8.262784759517356,9.605650747417506,6.896631668881971,10.175717937188109,7.817406851804543,8.647064262685646,7.325551888484293,5.190716004329653
GSM254647,tumor,7.829020778545057,6.367733083280559,8.934703023942237,6.5813880429672365,7.343509131722119,9.81411536817386,7.759358027309549,9.435958774508507,7.334822329293798,7.752374445783462,7.491983616483054,5.273691855161029
GSM254648,tumor,7.664524236526275,5.997328155402373,9.404309626050422,7.4336860975517425,8.168698616009074,9.964155581074166,8.173782013728166,9.98226533257306,8.230541048991663,8.816318358307937,7.51179580508703,5.366848626849595
GSM254649,non-tumor,7.594568222323219,5.78797624804065,9.320966166103144,8.03097931340048,8.164525882164948,9.465055987468489,8.704450539513441,10.175018299239206,7.634713074067459,8.647101693683835,7.359664487804467,5.104963100694254
GSM254650,tumor,7.390142140210578,6.128265555822415,9.762416356676686,7.993256747522794,7.110461547238737,9.560566057061612,8.08005183955662,8.712994224018157,7.051206083544127,7.480526841228171,7.007655609233499,4.928896720084347
GSM254651,non-tumor,7.694088050684931,5.925694734817027,8.95418812513222,8.802303375907448,7.975883325838066,9.733243960291606,6.522488654009252,10.04557148542482,8.050551843551276,9.019033380912916,7.292100346492642,5.076238301701651
GSM254652,tumor,7.767585511934142,6.294183903321563,9.325375171101614,7.357223286299657,7.6799952964228835,9.694492415724126,8.079033679601253,8.68112049230593,7.401241645072856,8.558283821822105,7.5213187080761585,5.154876972400685
GSM254653,non-tumor,7.1669354460481935,5.863293420020185,9.330898263897149,7.889320218539492,8.522860029295327,9.632857885747667,7.663164468499802,10.825172593580142,8.22910545976322,9.214439485415149,7.598619691722871,5.232954852705399
GSM254654,tumor,7.816544472942408,6.0635048722932385,9.590079533487309,7.440944775799255,8.059130105903854,9.616782603047993,7.2289515486197065,9.513624635809874,7.49125990458663,7.191103657463805,7.3592382709134565,5.34941949287769
GSM254655,non-tumor,8.613275162321761,6.110158767500221,9.342678171218362,8.160967363489913,8.015446557453142,9.572630788783373,7.114742843415978,10.267899427260241,7.399334370558059,7.073055873394002,7.4196916676405795,5.463052616834657
GSM254656,tumor,8.016586765783584,6.377316520505925,9.318878756105926,7.846215734414634,7.917437252924417,9.730710532508047,7.835015586673585,9.445604685266108,7.466440891430929,6.823900818813156,7.544242211638268,5.772575414597915
GSM254657,tumor,7.742889166464344,6.296926194118453,9.665644025258455,7.380433534335603,7.9361429665757175,9.805857174386318,7.1349744232498615,9.300037879666275,7.4517674950362185,7.790703819590263,7.420863683424983,5.67177577011973
GSM254658,non-tumor,7.205998128279742,5.926554221608533,9.43224955755744,8.06086224042061,8.347264488640288,10.076660020510317,6.921555509952817,10.342670031536741,8.204434360864884,9.594255518438777,7.520778966417678,5.181482737061374
GSM254659,tumor,7.798006592654637,5.967605625307482,9.579925188387525,6.728020486271736,7.681175685015881,10.121635267194565,8.57542412380912,8.893090050201952,7.43009261787009,8.512600513811863,7.459592507737417,5.353612728018776
GSM254660,non-tumor,7.065954867189452,5.825348876743252,9.366359756104421,7.415145917651854,8.477629796049797,10.220327762369884,8.791832100239688,10.080232615139122,7.894914955526765,9.737906905589442,7.782933387298644,5.300120822398485
GSM254661,tumor,7.998170796827287,6.1251297228208825,9.590423345167531,7.1328046442328485,7.530387872378287,10.184131967523719,8.634268740320284,9.253951667722076,7.237184449796533,8.565599687263113,7.599779859804514,5.266619299442321
GSM254662,non-tumor,7.661645060838657,5.890564677161575,9.265540655772684,7.477359779488749,7.901770176860485,9.591547714311993,7.868352195902718,9.995813603936233,7.392023768706966,8.578270006275536,7.682731907411776,5.288680321941079
GSM254663,tumor,7.808036266794141,5.9892054388369065,10.044191670590568,7.964017132987127,7.355195308862339,9.403361153294153,9.079950564079258,8.596939867474838,7.290811020656347,8.414005613081125,7.318052671180763,5.126217511276821
GSM254664,tumor,7.7910911624280725,6.352163592515664,10.162486621000657,6.296079154634275,7.722125815916846,9.973448858021237,9.43879816827111,9.159100655237616,6.9901234382740425,7.999311058919688,7.97639985144394,5.381971696550586
GSM254665,non-tumor,7.625794088982355,5.947965289385274,9.481138678178967,7.730776279961967,8.209775361678126,9.675159880461925,8.552770372766071,9.72262626276635,7.619918238363772,8.80271254068838,7.692172594655901,5.454370086098276
GSM254666,tumor,7.406320040022193,5.998615380978559,9.519742160068928,8.026813485293735,7.508752037162822,9.687346322203144,7.646967869974275,9.215103359914728,7.030824998557113,7.431584181127839,7.262836060428653,5.565676798959602
GSM254667,non-tumor,7.636131483196923,5.913316437023777,9.577185642379986,7.334666129268271,7.704379085669264,9.679431953811141,6.773045824225913,9.741069824418442,7.517469560900418,8.419038017823913,7.455805592959655,5.453685700685773
GSM254668,tumor,7.834219824844067,6.1592801415971525,9.327193405657114,7.695410158263638,7.15611037351652,9.782225268033027,8.290502299907537,8.39667624602132,7.294549696687289,7.632095757719333,7.2736981743238065,5.208569828328618
GSM254669,non-tumor,7.6195013392486235,5.81445759571381,9.028750383908246,7.5100731608949225,7.85755860498897,9.789802812367933,7.146247897756868,9.281133170368289,7.289567184165151,9.759935680586185,7.680327380534835,5.154203866622881
GSM254670,tumor,7.704308052466863,6.612850561244763,9.08017444899399,6.860607747235527,7.6311112801617895,9.646776496426257,6.993708799921211,8.800484800645378,6.73782420409171,7.504298481538977,7.975748795618614,5.614510289982904
GSM254671,non-tumor,7.82674295017856,6.056103666617986,9.393306042914327,7.301566532092258,8.314813126728861,9.452037372634965,6.596976664416099,9.241557542154794,7.0830339066460315,7.487503440742974,7.5698939410596,5.627049449136226
GSM254672,tumor,7.5984629748984895,6.186237886053111,9.156730874510743,6.81483651942514,7.787330148755424,9.888634506313599,7.613427799235999,9.208670393687283,7.142156504402857,7.32529563266801,7.534944816629237,5.450102749242179
GSM254673,non-tumor,7.833512950849621,5.85799622265539,9.359512760381632,7.563540686128543,7.92895951737408,9.379107576648778,7.49619071168457,9.361678213064337,7.281022338999566,8.26790317176392,7.459403014739731,5.2869617552108465
GSM254674,tumor,7.538435670735098,6.19787841106163,9.14516419210786,7.456561795567144,7.5596963258916015,9.520585478602602,7.435126575274067,8.903798920782645,7.433614193960339,7.37987549490272,7.223079095935599,5.2105479722940204
GSM254675,tumor,7.450428362541397,6.343792919597373,10.271669807564518,7.182420103532524,7.729870968199241,10.032665537483469,7.97857316362244,9.265954550980066,7.403756448181872,8.052653607158758,7.81189878238575,5.37442729074748
GSM254676,non-tumor,7.353495998649641,5.863818963092422,9.409218662990545,7.525093670417378,8.118992046348346,9.84039528503964,8.37588804386769,9.881956438250555,7.736502698095609,9.1113763594888,7.75549378773958,5.344635632735788
GSM254677,non-tumor,7.523187528496404,6.172815887290005,8.81475396322185,6.87485899457887,8.252047205637624,9.772817021045258,9.17716279997061,9.863377193873117,7.855232885720545,8.451413377522888,7.674642401231187,6.3352152913776445
GSM254678,tumor,7.459621947865404,6.89196490416761,9.732201705606183,7.116045199327507,7.373291839501984,10.04944431313774,6.777824331432765,9.041281241824219,7.0219198734749995,7.446701560666168,7.251270529457559,6.014125072443651
GSM254679,non-tumor,7.800371857064015,6.1441721347619644,9.571995111715696,6.861433627588583,7.996328012419964,9.884292644569841,7.88763126326121,10.16099759060086,7.035014969662733,7.894333903081252,7.6421352752009,5.309832062487899
GSM254680,tumor,7.726944492819551,5.9633348231234935,9.513075335793015,7.39109490937628,7.206733139342734,9.76899872320192,8.17938564161139,8.567948669749114,6.813813955819301,7.769839839168459,7.404198743457529,5.200035532767066
